,Reporter,Partner,Trade_Indicator,CountryPair,L3
533,Angola,Burundi,0.8967,C024C108,N03
534,Angola,Belarus,0.0,C024C112,N03
535,Angola,Cambodia,0.0,C024C116,N03
536,Angola,Cameroon,0.0,C024C120,N03
537,Angola,Canada,0.0,C024C124,N03
538,Angola,Cabo Verde,0.0,C024C132,N03
539,Angola,Central African Republic,0.0,C024C140,N03
540,Angola,Sri Lanka,0.0,C024C144,N03
541,Angola,Chad,0.0,C024C148,N03
542,Angola,Chile,0.0,C024C152,N03
543,Angola,China,0.112,C024C156,N03
544,Angola,"Taipei, Chinese",0.0001,C024C158,N03
545,Angola,Colombia,0.0,C024C170,N03
546,Angola,Comoros,0.0,C024C174,N03
547,Angola,Congo,0.0746,C024C178,N03
548,Angola,Congo (DRC),0.0229,C024C180,N03
549,Angola,Costa Rica,0.0,C024C188,N03
550,Angola,Croatia,0.0,C024C191,N03
551,Angola,Cuba,0.0004,C024C192,N03
552,Angola,Cyprus,0.0,C024C196,N03
553,Angola,Czech Republic,0.0005,C024C203,N03
554,Angola,Benin,0.0,C024C204,N03
555,Angola,Denmark,0.0155,C024C208,N03
556,Angola,Dominican Republic,0.0,C024C214,N03
557,Angola,Ecuador,0.0,C024C218,N03
558,Angola,El Salvador,0.0,C024C222,N03
559,Angola,Ethiopia,0.08940000000000001,C024C231,N03
560,Angola,Estonia,0.0,C024C233,N03
561,Angola,Fiji,0.0,C024C242,N03
562,Angola,Finland,0.0,C024C246,N03
563,Angola,France,0.0843,C024C250,N03
564,Angola,Gabon,0.0003,C024C266,N03
565,Angola,Georgia,0.0,C024C268,N03
566,Angola,The Gambia,0.0,C024C270,N03
567,Angola,Germany,0.0052,C024C276,N03
568,Angola,Ghana,0.0,C024C288,N03
569,Angola,Greece,0.0,C024C300,N03
570,Angola,Grenada,0.0,C024C308,N03
571,Angola,Guatemala,0.0,C024C320,N03
572,Angola,Guinea,0.0008,C024C324,N03
573,Angola,Guyana,0.0,C024C328,N03
574,Angola,Honduras,0.0,C024C340,N03
575,Angola,"Hong Kong, China",0.0021,C024C344,N03
576,Angola,Hungary,0.0,C024C348,N03
577,Angola,Iceland,0.0,C024C352,N03
578,Angola,India,0.31270000000000003,C024C356,N03
579,Angola,Indonesia,0.0195,C024C360,N03
580,Angola,Iran,0.0,C024C364,N03
581,Angola,Ireland,0.0007,C024C372,N03
582,Angola,Israel,0.0017000000000000001,C024C376,N03
583,Angola,Italy,0.0006,C024C380,N03
584,Angola,C̫te d'Ivoire,0.0005,C024C384,N03
585,Angola,Jamaica,0.0,C024C388,N03
586,Angola,Japan,0.0001,C024C392,N03
587,Angola,Kazakhstan,0.0,C024C398,N03
588,Angola,Jordan,0.0,C024C400,N03
589,Angola,Kenya,0.002,C024C404,N03
590,Angola,"Korea, Republic of",0.0029,C024C410,N03
591,Angola,"Kuwait, the State of",0.0,C024C414,N03
592,Angola,Kyrgyz Republic,0.0,C024C417,N03
593,Angola,Lao PDR,0.0,C024C418,N03
594,Angola,Lebanese Republic,0.0003,C024C422,N03
595,Angola,Lesotho,0.0,C024C426,N03
596,Angola,Latvia,0.0,C024C428,N03
597,Angola,Libya,0.0,C024C434,N03
598,Angola,Lithuania,0.0,C024C440,N03
599,Angola,Luxembourg,0.0,C024C442,N03
600,Angola,"Macao, China",0.0,C024C446,N03
601,Angola,Madagascar,0.0,C024C450,N03
602,Angola,Malawi,0.0,C024C454,N03
603,Angola,Malaysia,0.0,C024C458,N03
604,Angola,Maldives,0.0,C024C462,N03
605,Angola,Mali,0.0,C024C466,N03
606,Angola,Malta,0.0199,C024C470,N03
607,Angola,Mauritania,0.0009,C024C478,N03
608,Angola,Mauritius,0.0,C024C480,N03
609,Angola,Mexico,0.0,C024C484,N03
610,Angola,Mongolia,0.0,C024C496,N03
611,Angola,"Moldova, Republic of",0.0,C024C498,N03
612,Angola,Morocco,0.0019,C024C504,N03
613,Angola,Mozambique,0.0,C024C508,N03
614,Angola,Oman,0.001,C024C512,N03
615,Angola,Namibia,0.1723,C024C516,N03
616,Angola,Nepal,0.0,C024C524,N03
617,Angola,Netherlands,0.0037,C024C528,N03
618,Angola,New Zealand,0.0,C024C554,N03
619,Angola,Nicaragua,0.0,C024C558,N03
620,Angola,Niger,0.0,C024C562,N03
621,Angola,Nigeria,0.0,C024C566,N03
622,Angola,Norway,0.0,C024C578,N03
623,Angola,Pakistan,0.0,C024C586,N03
624,Angola,Panama,0.0,C024C591,N03
625,Angola,Paraguay,0.0,C024C600,N03
626,Angola,Peru,0.0,C024C604,N03
627,Angola,Philippines,0.0,C024C608,N03
628,Angola,Poland,0.0,C024C616,N03
629,Angola,Portugal,0.4299,C024C620,N03
630,Angola,Timor-Leste,0.0,C024C626,N03
631,Angola,Qatar,0.0,C024C634,N03
632,Angola,Romania,0.0,C024C642,N03
633,Angola,Russian Federation,0.0009,C024C643,N03
634,Angola,Rwanda,0.0,C024C646,N03
635,Angola,Saint Kitts and Nevis,0.0,C024C659,N03
636,Angola,Saint Lucia,0.0,C024C662,N03
637,Angola,Saint Vincent and the Grenadines,0.0,C024C670,N03
638,Angola,Sao Tom̩ and Principe,0.0,C024C678,N03
639,Angola,"Saudi Arabia, Kingdom of",0.0,C024C682,N03
640,Angola,Senegal,0.0,C024C686,N03
641,Angola,Seychelles,0.0,C024C690,N03
642,Angola,Sierra Leone,0.0,C024C694,N03
643,Angola,Singapore,0.0013,C024C702,N03
644,Angola,Slovak Republic,0.0006000000000000001,C024C703,N03
645,Angola,Viet Nam,0.0,C024C704,N03
646,Angola,Slovenia,0.0014,C024C705,N03
647,Angola,South Africa,0.0138,C024C710,N03
648,Angola,Zimbabwe,0.0,C024C716,N03
649,Angola,Spain,0.0008,C024C724,N03
650,Angola,Sudan,0.0,C024C736,N03
651,Angola,Suriname,0.0,C024C740,N03
652,Angola,Eswatini,0.0,C024C748,N03
653,Angola,Sweden,0.0,C024C752,N03
654,Angola,Switzerland,0.0026,C024C756,N03
655,Angola,Tajikistan,0.0,C024C762,N03
656,Angola,Thailand,0.0,C024C764,N03
657,Angola,Togo,0.0,C024C768,N03
658,Angola,Tonga,0.0,C024C776,N03
659,Angola,Trinidad and Tobago,0.0,C024C780,N03
660,Angola,United Arab Emirates,0.018099999999999998,C024C784,N03
661,Angola,Tunisia,0.0,C024C788,N03
662,Angola,Turkey,0.0002,C024C792,N03
663,Angola,Uganda,0.0,C024C800,N03
664,Angola,Ukraine,0.0,C024C804,N03
665,Angola,North Macedonia,0.0,C024C807,N03
666,Angola,Egypt,0.0,C024C818,N03
667,Angola,United Kingdom,0.0008,C024C826,N03
668,Angola,Tanzania,0.0,C024C834,N03
669,Angola,USA,0.0034,C024C840,N03
670,Angola,Burkina Faso,0.0,C024C854,N03
671,Angola,Uruguay,0.0,C024C858,N03
672,Angola,Uzbekistan,0.0,C024C860,N03
673,Angola,Venezuela,0.0,C024C862,N03
674,Angola,Samoa,0.0,C024C882,N03
675,Angola,Yemen,0.0,C024C887,N03
676,Angola,Serbia,0.0,C024C892,N03
677,Angola,Montenegro,0.0,C024C893,N03
678,Angola,Zambia,0.0075,C024C894,N03
679,Angola,European Union,0.5077,C024U918,N03
680,Azerbaijan,Afghanistan,0.0,C031C004,N03
681,Azerbaijan,Albania,0.0,C031C008,N03
682,Azerbaijan,Algeria,0.0,C031C012,N03
683,Azerbaijan,Angola,0.0,C031C024,N03
684,Azerbaijan,Antigua and Barbuda,0.0,C031C028,N03
685,Azerbaijan,Argentina,0.0088,C031C032,N03
686,Azerbaijan,Australia,0.0002,C031C036,N03
687,Azerbaijan,Austria,0.0296,C031C040,N03
688,Azerbaijan,Bahamas,0.0,C031C044,N03
689,Azerbaijan,"Bahrain, Kingdom of",0.0006,C031C048,N03
690,Azerbaijan,Bangladesh,0.0036,C031C050,N03
691,Azerbaijan,Armenia,0.0,C031C051,N03
692,Azerbaijan,Barbados,0.0,C031C052,N03
693,Azerbaijan,Belgium,0.0254,C031C056,N03
694,Azerbaijan,Bolivia,0.0,C031C068,N03
695,Azerbaijan,Bosnia & Herzegovina,0.0063999999999999994,C031C070,N03
696,Azerbaijan,Botswana,0.0,C031C072,N03
697,Azerbaijan,Brazil,0.0005,C031C076,N03
698,Azerbaijan,Belize,0.0,C031C084,N03
699,Azerbaijan,Solomon Islands,0.0,C031C090,N03
700,Azerbaijan,Brunei Darussalam,0.0,C031C096,N03
701,Azerbaijan,Bulgaria,0.0119,C031C100,N03
702,Azerbaijan,Myanmar,0.0,C031C104,N03
703,Azerbaijan,Burundi,0.0,C031C108,N03
704,Azerbaijan,Belarus,0.048600000000000004,C031C112,N03
705,Azerbaijan,Cambodia,0.0,C031C116,N03
706,Azerbaijan,Cameroon,0.0,C031C120,N03
707,Azerbaijan,Canada,0.0009,C031C124,N03
708,Azerbaijan,Cabo Verde,0.0,C031C132,N03
709,Azerbaijan,Central African Republic,0.0,C031C140,N03
710,Azerbaijan,Sri Lanka,0.0,C031C144,N03
711,Azerbaijan,Chad,0.0,C031C148,N03
712,Azerbaijan,Chile,0.0,C031C152,N03
713,Azerbaijan,China,0.13690000000000002,C031C156,N03
714,Azerbaijan,"Taipei, Chinese",0.0006000000000000001,C031C158,N03
715,Azerbaijan,Colombia,0.0004,C031C170,N03
716,Azerbaijan,Comoros,0.0,C031C174,N03
717,Azerbaijan,Congo,0.0,C031C178,N03
718,Azerbaijan,Congo (DRC),0.0,C031C180,N03
719,Azerbaijan,Costa Rica,0.0,C031C188,N03
720,Azerbaijan,Croatia,0.00039999999999999996,C031C191,N03
721,Azerbaijan,Cuba,0.0,C031C192,N03
722,Azerbaijan,Cyprus,0.004999999999999999,C031C196,N03
723,Azerbaijan,Czech Republic,0.0025,C031C203,N03
724,Azerbaijan,Benin,0.0,C031C204,N03
725,Azerbaijan,Denmark,0.0092,C031C208,N03
726,Azerbaijan,Dominican Republic,0.0002,C031C214,N03
727,Azerbaijan,Ecuador,0.0,C031C218,N03
728,Azerbaijan,El Salvador,0.0,C031C222,N03
729,Azerbaijan,Ethiopia,0.0,C031C231,N03
730,Azerbaijan,Estonia,0.0012,C031C233,N03
731,Azerbaijan,Fiji,0.0,C031C242,N03
732,Azerbaijan,Finland,0.0044,C031C246,N03
733,Azerbaijan,France,0.0686,C031C250,N03
734,Azerbaijan,Gabon,0.0,C031C266,N03
735,Azerbaijan,Georgia,0.023600000000000003,C031C268,N03
736,Azerbaijan,The Gambia,0.0,C031C270,N03
737,Azerbaijan,Germany,0.082,C031C276,N03
738,Azerbaijan,Ghana,0.0,C031C288,N03
739,Azerbaijan,Greece,0.0154,C031C300,N03
740,Azerbaijan,Grenada,0.0,C031C308,N03
741,Azerbaijan,Guatemala,0.0,C031C320,N03
742,Azerbaijan,Guinea,0.0,C031C324,N03
743,Azerbaijan,Guyana,0.0,C031C328,N03
744,Azerbaijan,Honduras,0.0,C031C340,N03
745,Azerbaijan,"Hong Kong, China",0.0,C031C344,N03
746,Azerbaijan,Hungary,0.0213,C031C348,N03
747,Azerbaijan,Iceland,0.0,C031C352,N03
748,Azerbaijan,India,0.0561,C031C356,N03
749,Azerbaijan,Indonesia,0.00030000000000000003,C031C360,N03
750,Azerbaijan,Iran,0.0051,C031C364,N03
751,Azerbaijan,Ireland,0.0126,C031C372,N03
752,Azerbaijan,Israel,0.0032,C031C376,N03
753,Azerbaijan,Italy,0.0475,C031C380,N03
754,Azerbaijan,C̫te d'Ivoire,0.0,C031C384,N03
755,Azerbaijan,Jamaica,0.0,C031C388,N03
756,Azerbaijan,Japan,0.0018,C031C392,N03
757,Azerbaijan,Kazakhstan,0.0022,C031C398,N03
758,Azerbaijan,Jordan,0.0033,C031C400,N03
759,Azerbaijan,Kenya,0.0,C031C404,N03
760,Azerbaijan,"Korea, Republic of",0.014599999999999998,C031C410,N03
761,Azerbaijan,"Kuwait, the State of",0.0,C031C414,N03
762,Azerbaijan,Kyrgyz Republic,0.0,C031C417,N03
763,Azerbaijan,Lao PDR,0.0,C031C418,N03
764,Azerbaijan,Lebanese Republic,0.0,C031C422,N03
765,Azerbaijan,Lesotho,0.0,C031C426,N03
766,Azerbaijan,Latvia,0.009000000000000001,C031C428,N03
767,Azerbaijan,Libya,0.0,C031C434,N03
768,Azerbaijan,Lithuania,0.0002,C031C440,N03
769,Azerbaijan,Luxembourg,0.0,C031C442,N03
770,Azerbaijan,"Macao, China",0.0,C031C446,N03
771,Azerbaijan,Madagascar,0.0,C031C450,N03
772,Azerbaijan,Malawi,0.0,C031C454,N03
773,Azerbaijan,Malaysia,0.0,C031C458,N03
774,Azerbaijan,Maldives,0.0,C031C462,N03
775,Azerbaijan,Mali,0.0,C031C466,N03
776,Azerbaijan,Malta,0.0007,C031C470,N03
777,Azerbaijan,Mauritania,0.0,C031C478,N03
778,Azerbaijan,Mauritius,0.0,C031C480,N03
779,Azerbaijan,Mexico,0.00039999999999999996,C031C484,N03
780,Azerbaijan,Mongolia,0.0005,C031C496,N03
781,Azerbaijan,"Moldova, Republic of",0.07819999999999999,C031C498,N03
782,Azerbaijan,Morocco,0.0,C031C504,N03
783,Azerbaijan,Mozambique,0.0,C031C508,N03
784,Azerbaijan,Oman,0.001,C031C512,N03
785,Azerbaijan,Namibia,0.0,C031C516,N03
786,Azerbaijan,Nepal,0.0,C031C524,N03
787,Azerbaijan,Netherlands,0.0095,C031C528,N03
788,Azerbaijan,New Zealand,0.0,C031C554,N03
789,Azerbaijan,Nicaragua,0.0,C031C558,N03
790,Azerbaijan,Niger,0.0,C031C562,N03
791,Azerbaijan,Nigeria,0.0,C031C566,N03
792,Azerbaijan,Norway,0.001,C031C578,N03
793,Azerbaijan,Pakistan,0.0007999999999999999,C031C586,N03
794,Azerbaijan,Panama,0.0,C031C591,N03
795,Azerbaijan,Paraguay,0.0018,C031C600,N03
796,Azerbaijan,Peru,0.0002,C031C604,N03
797,Azerbaijan,Philippines,0.0,C031C608,N03
798,Azerbaijan,Poland,0.0205,C031C616,N03
799,Azerbaijan,Portugal,0.0053,C031C620,N03
800,Azerbaijan,Timor-Leste,0.0,C031C626,N03
801,Azerbaijan,Qatar,0.0,C031C634,N03
802,Azerbaijan,Romania,0.0157,C031C642,N03
803,Azerbaijan,Russian Federation,0.0911,C031C643,N03
804,Azerbaijan,Rwanda,0.0,C031C646,N03
805,Azerbaijan,Saint Kitts and Nevis,0.0,C031C659,N03
806,Azerbaijan,Saint Lucia,0.0,C031C662,N03
807,Azerbaijan,Saint Vincent and the Grenadines,0.0,C031C670,N03
808,Azerbaijan,Sao Tom̩ and Principe,0.0,C031C678,N03
809,Azerbaijan,"Saudi Arabia, Kingdom of",0.0007,C031C682,N03
810,Azerbaijan,Senegal,0.0,C031C686,N03
811,Azerbaijan,Seychelles,0.0,C031C690,N03
812,Azerbaijan,Sierra Leone,0.0,C031C694,N03
813,Azerbaijan,Singapore,0.0,C031C702,N03
814,Azerbaijan,Slovak Republic,0.004,C031C703,N03
815,Azerbaijan,Viet Nam,0.0029,C031C704,N03
816,Azerbaijan,Slovenia,0.0288,C031C705,N03
817,Azerbaijan,South Africa,0.0002,C031C710,N03
818,Azerbaijan,Zimbabwe,0.0,C031C716,N03
819,Azerbaijan,Spain,0.023200000000000002,C031C724,N03
820,Azerbaijan,Sudan,0.0,C031C736,N03
821,Azerbaijan,Suriname,0.0,C031C740,N03
822,Azerbaijan,Eswatini,0.0,C031C748,N03
823,Azerbaijan,Sweden,0.0011,C031C752,N03
824,Azerbaijan,Switzerland,0.0337,C031C756,N03
825,Azerbaijan,Tajikistan,0.0,C031C762,N03
826,Azerbaijan,Thailand,0.0007,C031C764,N03
827,Azerbaijan,Togo,0.0,C031C768,N03
828,Azerbaijan,Tonga,0.0,C031C776,N03
829,Azerbaijan,Trinidad and Tobago,0.0,C031C780,N03
830,Azerbaijan,United Arab Emirates,0.0002,C031C784,N03
831,Azerbaijan,Tunisia,0.0,C031C788,N03
832,Azerbaijan,Turkey,0.2119,C031C792,N03
833,Azerbaijan,Uganda,0.0,C031C800,N03
834,Azerbaijan,Ukraine,0.1003,C031C804,N03
835,Azerbaijan,North Macedonia,0.0049,C031C807,N03
836,Azerbaijan,Egypt,0.0184,C031C818,N03
837,Azerbaijan,United Kingdom,0.0095,C031C826,N03
838,Azerbaijan,Tanzania,0.0,C031C834,N03
839,Azerbaijan,USA,0.0089,C031C840,N03
840,Azerbaijan,Burkina Faso,0.0,C031C854,N03
841,Azerbaijan,Uruguay,0.00030000000000000003,C031C858,N03
842,Azerbaijan,Uzbekistan,0.0233,C031C860,N03
843,Azerbaijan,Venezuela,0.0,C031C862,N03
844,Azerbaijan,Samoa,0.0,C031C882,N03
845,Azerbaijan,Yemen,0.0,C031C887,N03
846,Azerbaijan,Serbia,0.0174,C031C892,N03
847,Azerbaijan,Montenegro,0.0029999999999999996,C031C893,N03
848,Azerbaijan,Zambia,0.0,C031C894,N03
849,Azerbaijan,European Union,0.42200000000000004,C031U918,N03
850,Argentina,Afghanistan,0.0,C032C004,N03
851,Argentina,Albania,0.0,C032C008,N03
852,Argentina,Algeria,0.0,C032C012,N03
853,Argentina,Angola,0.0,C032C024,N03
854,Argentina,Antigua and Barbuda,0.0,C032C028,N03
855,Argentina,Azerbaijan,0.0,C032C031,N03
856,Argentina,Australia,0.0015999999999999999,C032C036,N03
857,Argentina,Austria,0.0132,C032C040,N03
858,Argentina,Bahamas,0.0,C032C044,N03
859,Argentina,"Bahrain, Kingdom of",0.0,C032C048,N03
860,Argentina,Bangladesh,0.0,C032C050,N03
861,Argentina,Armenia,0.0,C032C051,N03
862,Argentina,Barbados,0.0,C032C052,N03
863,Argentina,Belgium,0.027100000000000003,C032C056,N03
864,Argentina,Bolivia,0.0002,C032C068,N03
865,Argentina,Bosnia & Herzegovina,0.0,C032C070,N03
866,Argentina,Botswana,0.0,C032C072,N03
867,Argentina,Brazil,0.07050000000000001,C032C076,N03
868,Argentina,Belize,0.0,C032C084,N03
869,Argentina,Solomon Islands,0.0,C032C090,N03
870,Argentina,Brunei Darussalam,0.0,C032C096,N03
871,Argentina,Bulgaria,0.0001,C032C100,N03
872,Argentina,Myanmar,0.0,C032C104,N03
873,Argentina,Burundi,0.0,C032C108,N03
874,Argentina,Belarus,0.0,C032C112,N03
875,Argentina,Cambodia,0.0,C032C116,N03
876,Argentina,Cameroon,0.0,C032C120,N03
877,Argentina,Canada,0.0309,C032C124,N03
878,Argentina,Cabo Verde,0.0,C032C132,N03
879,Argentina,Central African Republic,0.0,C032C140,N03
880,Argentina,Sri Lanka,0.0,C032C144,N03
881,Argentina,Chad,0.0,C032C148,N03
882,Argentina,Chile,0.0026999999999999997,C032C152,N03
883,Argentina,China,0.0659,C032C156,N03
884,Argentina,"Taipei, Chinese",0.0027,C032C158,N03
885,Argentina,Colombia,0.0137,C032C170,N03
886,Argentina,Comoros,0.0,C032C174,N03
887,Argentina,Congo,0.0,C032C178,N03
888,Argentina,Congo (DRC),0.0,C032C180,N03
889,Argentina,Costa Rica,0.0025,C032C188,N03
890,Argentina,Croatia,0.0,C032C191,N03
891,Argentina,Cuba,0.0091,C032C192,N03
892,Argentina,Cyprus,0.0023,C032C196,N03
893,Argentina,Czech Republic,0.0011,C032C203,N03
894,Argentina,Benin,0.0,C032C204,N03
895,Argentina,Denmark,0.0291,C032C208,N03
896,Argentina,Dominican Republic,0.0025,C032C214,N03
897,Argentina,Ecuador,0.0,C032C218,N03
898,Argentina,El Salvador,0.006,C032C222,N03
899,Argentina,Ethiopia,0.0,C032C231,N03
900,Argentina,Estonia,0.0001,C032C233,N03
901,Argentina,Fiji,0.0,C032C242,N03
902,Argentina,Finland,0.0027,C032C246,N03
903,Argentina,France,0.07780000000000001,C032C250,N03
904,Argentina,Gabon,0.0,C032C266,N03
905,Argentina,Georgia,0.0,C032C268,N03
906,Argentina,The Gambia,0.0,C032C270,N03
907,Argentina,Germany,0.17049999999999998,C032C276,N03
908,Argentina,Ghana,0.0,C032C288,N03
909,Argentina,Greece,0.0007999999999999999,C032C300,N03
910,Argentina,Grenada,0.0,C032C308,N03
911,Argentina,Guatemala,0.0,C032C320,N03
912,Argentina,Guinea,0.0,C032C324,N03
913,Argentina,Guyana,0.0,C032C328,N03
914,Argentina,Honduras,0.0,C032C340,N03
915,Argentina,"Hong Kong, China",0.0,C032C344,N03
916,Argentina,Hungary,0.0058000000000000005,C032C348,N03
917,Argentina,Iceland,0.0,C032C352,N03
918,Argentina,India,0.027899999999999998,C032C356,N03
919,Argentina,Indonesia,0.00039999999999999996,C032C360,N03
920,Argentina,Iran,0.0,C032C364,N03
921,Argentina,Ireland,0.0818,C032C372,N03
922,Argentina,Israel,0.004,C032C376,N03
923,Argentina,Italy,0.0958,C032C380,N03
924,Argentina,C̫te d'Ivoire,0.0,C032C384,N03
925,Argentina,Jamaica,0.0,C032C388,N03
926,Argentina,Japan,0.005,C032C392,N03
927,Argentina,Kazakhstan,0.0,C032C398,N03
928,Argentina,Jordan,0.0,C032C400,N03
929,Argentina,Kenya,0.0,C032C404,N03
930,Argentina,"Korea, Republic of",0.011899999999999999,C032C410,N03
931,Argentina,"Kuwait, the State of",0.0,C032C414,N03
932,Argentina,Kyrgyz Republic,0.0,C032C417,N03
933,Argentina,Lao PDR,0.0,C032C418,N03
934,Argentina,Lebanese Republic,0.0,C032C422,N03
935,Argentina,Lesotho,0.0,C032C426,N03
936,Argentina,Latvia,0.0,C032C428,N03
937,Argentina,Libya,0.0,C032C434,N03
938,Argentina,Lithuania,0.0,C032C440,N03
939,Argentina,Luxembourg,0.0,C032C442,N03
940,Argentina,"Macao, China",0.0004,C032C446,N03
941,Argentina,Madagascar,0.0,C032C450,N03
942,Argentina,Malawi,0.0,C032C454,N03
943,Argentina,Malaysia,0.0007,C032C458,N03
944,Argentina,Maldives,0.0,C032C462,N03
945,Argentina,Mali,0.0,C032C466,N03
946,Argentina,Malta,0.0,C032C470,N03
947,Argentina,Mauritania,0.0,C032C478,N03
948,Argentina,Mauritius,0.0,C032C480,N03
949,Argentina,Mexico,0.0125,C032C484,N03
950,Argentina,Mongolia,0.0,C032C496,N03
951,Argentina,"Moldova, Republic of",0.0001,C032C498,N03
952,Argentina,Morocco,0.0,C032C504,N03
953,Argentina,Mozambique,0.0,C032C508,N03
954,Argentina,Oman,0.0,C032C512,N03
955,Argentina,Namibia,0.0,C032C516,N03
956,Argentina,Nepal,0.0,C032C524,N03
957,Argentina,Netherlands,0.0154,C032C528,N03
958,Argentina,New Zealand,0.0034,C032C554,N03
959,Argentina,Nicaragua,0.0,C032C558,N03
960,Argentina,Niger,0.0,C032C562,N03
961,Argentina,Nigeria,0.0,C032C566,N03
962,Argentina,Norway,0.0007,C032C578,N03
963,Argentina,Pakistan,0.0004,C032C586,N03
964,Argentina,Panama,0.0,C032C591,N03
965,Argentina,Paraguay,0.0060999999999999995,C032C600,N03
966,Argentina,Peru,0.0195,C032C604,N03
967,Argentina,Philippines,0.0,C032C608,N03
968,Argentina,Poland,0.004,C032C616,N03
969,Argentina,Portugal,0.0012000000000000001,C032C620,N03
970,Argentina,Timor-Leste,0.0,C032C626,N03
971,Argentina,Qatar,0.0,C032C634,N03
972,Argentina,Romania,0.00030000000000000003,C032C642,N03
973,Argentina,Russian Federation,0.0041,C032C643,N03
974,Argentina,Rwanda,0.0,C032C646,N03
975,Argentina,Saint Kitts and Nevis,0.0,C032C659,N03
976,Argentina,Saint Lucia,0.0,C032C662,N03
977,Argentina,Saint Vincent and the Grenadines,0.0,C032C670,N03
978,Argentina,Sao Tom̩ and Principe,0.0,C032C678,N03
979,Argentina,"Saudi Arabia, Kingdom of",0.0,C032C682,N03
980,Argentina,Senegal,0.0,C032C686,N03
981,Argentina,Seychelles,0.0,C032C690,N03
982,Argentina,Sierra Leone,0.0,C032C694,N03
983,Argentina,Singapore,0.018000000000000002,C032C702,N03
984,Argentina,Slovak Republic,0.0001,C032C703,N03
985,Argentina,Viet Nam,0.0001,C032C704,N03
986,Argentina,Slovenia,0.0028,C032C705,N03
987,Argentina,South Africa,0.0028,C032C710,N03
988,Argentina,Zimbabwe,0.0,C032C716,N03
989,Argentina,Spain,0.026500000000000003,C032C724,N03
990,Argentina,Sudan,0.0,C032C736,N03
991,Argentina,Suriname,0.0,C032C740,N03
992,Argentina,Eswatini,0.0,C032C748,N03
993,Argentina,Sweden,0.0056,C032C752,N03
994,Argentina,Switzerland,0.0851,C032C756,N03
995,Argentina,Tajikistan,0.0,C032C762,N03
996,Argentina,Thailand,0.00039999999999999996,C032C764,N03
997,Argentina,Togo,0.0,C032C768,N03
998,Argentina,Tonga,0.0,C032C776,N03
999,Argentina,Trinidad and Tobago,0.0,C032C780,N03
1000,Argentina,United Arab Emirates,0.0,C032C784,N03
1001,Argentina,Tunisia,0.0001,C032C788,N03
1002,Argentina,Turkey,0.0035,C032C792,N03
1003,Argentina,Uganda,0.0,C032C800,N03
1004,Argentina,Ukraine,0.0009000000000000001,C032C804,N03
1005,Argentina,North Macedonia,0.0,C032C807,N03
1006,Argentina,Egypt,0.0002,C032C818,N03
1007,Argentina,United Kingdom,0.0298,C032C826,N03
1008,Argentina,Tanzania,0.0,C032C834,N03
1009,Argentina,USA,0.1567,C032C840,N03
1010,Argentina,Burkina Faso,0.0,C032C854,N03
1011,Argentina,Uruguay,0.08360000000000001,C032C858,N03
1012,Argentina,Uzbekistan,0.0,C032C860,N03
1013,Argentina,Venezuela,0.0,C032C862,N03
1014,Argentina,Samoa,0.0,C032C882,N03
1015,Argentina,Yemen,0.0,C032C887,N03
1016,Argentina,Serbia,0.0,C032C892,N03
1017,Argentina,Montenegro,0.0,C032C893,N03
1018,Argentina,Zambia,0.0,C032C894,N03
1019,Argentina,European Union,0.5354,C032U918,N03
1020,Australia,Afghanistan,0.0,C036C004,N03
1021,Australia,Albania,0.0,C036C008,N03
1022,Australia,Algeria,0.0,C036C012,N03
1023,Australia,Angola,0.0,C036C024,N03
1024,Australia,Antigua and Barbuda,0.0,C036C028,N03
1025,Australia,Azerbaijan,0.0,C036C031,N03
1026,Australia,Argentina,0.0021,C036C032,N03
1027,Australia,Austria,0.0206,C036C040,N03
1028,Australia,Bahamas,0.0,C036C044,N03
1029,Australia,"Bahrain, Kingdom of",0.0,C036C048,N03
1030,Australia,Bangladesh,0.0069,C036C050,N03
1031,Australia,Armenia,0.0,C036C051,N03
1032,Australia,Barbados,0.0115,C036C052,N03
1033,Australia,Belgium,0.14600000000000002,C036C056,N03
1034,Australia,Bolivia,0.0,C036C068,N03
1035,Australia,Bosnia & Herzegovina,0.0001,C036C070,N03
1036,Australia,Botswana,0.0,C036C072,N03
1037,Australia,Brazil,0.0528,C036C076,N03
1038,Australia,Belize,0.5089,C036C084,N03
1039,Australia,Solomon Islands,0.0,C036C090,N03
1040,Australia,Brunei Darussalam,0.0,C036C096,N03
1041,Australia,Bulgaria,0.0086,C036C100,N03
1042,Australia,Myanmar,0.0041,C036C104,N03
1043,Australia,Burundi,0.0,C036C108,N03
1044,Australia,Belarus,0.0,C036C112,N03
1045,Australia,Cambodia,0.0004,C036C116,N03
1046,Australia,Cameroon,0.0,C036C120,N03
1047,Australia,Canada,0.0233,C036C124,N03
1048,Australia,Cabo Verde,0.0,C036C132,N03
1049,Australia,Central African Republic,0.0,C036C140,N03
1050,Australia,Sri Lanka,0.0044,C036C144,N03
1051,Australia,Chad,0.0,C036C148,N03
1052,Australia,Chile,0.0024999999999999996,C036C152,N03
1053,Australia,China,0.0324,C036C156,N03
1054,Australia,"Taipei, Chinese",0.0115,C036C158,N03
1055,Australia,Colombia,0.0013,C036C170,N03
1056,Australia,Comoros,0.0,C036C174,N03
1057,Australia,Congo,0.0,C036C178,N03
